pv_kw,battery_kwh,IRR,NPC,NPV,pv_cost_per_kw,battery_cost_per_kwh,capex_total,opex_total,export_revenue,import_cost,payback_years,annual_savings,total_savings,pv_battery_savings,battery_total_cycles,battery_degradation_pct,renewable_fraction
42.0,100,0.002970960146966961,-5996.131184007594,5996.131184007594,962.920354508424,655.2646578016788,128369.12066952168,125487.0,22716.27627514538,46094.59615652909,28.661231731874263,4478.841728450976,259852.25185352928,259852.25185352928,4476.969569771909,25.90397543629022,0.8102871528777201
43.0,0,0.07382450146680686,-69999.81189456019,69999.81189456019,960.996438356864,0.0,46322.84684934515,61210.5,40409.53939620676,146106.9523872144,11.9468160415751,3877.421958130178,177533.15874390534,177533.15874390534,0.0,0.0,0.47341687433031265
43.0,2,0.07299200703992015,-72461.42404836451,72461.42404836451,960.996438356864,969.7508780298202,48610.34860540479,62524.5,39745.06196884844,139379.36104999212,12.045007900664801,4035.725755125643,183596.2726537693,183596.2726537693,9061.000307049015,25.903975436290573,0.4871836415256655
43.0,4,0.07217784082710099,-74809.85916853111,74809.85916853111,960.996438356864,962.0238204468434,50866.94213113253,63838.5,39111.71448858189,132826.98492383125,12.142322593772604,4189.226709988788,189515.30129966364,189515.30129966364,8848.75137286839,25.903975436290573,0.5003054508653046
43.0,6,0.07138956835414079,-77060.58036810387,77060.58036810387,960.996438356864,954.3583327167466,53092.99684564563,65152.5,38495.40141746717,126419.89593863065,12.237772787094059,4338.45257379165,195306.0772137495,195306.0772137495,8700.573187773833,25.903975436294342,0.5130743386775003
43.0,8,0.07046654961085297,-79004.07951790672,79004.07951790672,960.996438356864,946.7539242456988,55288.87824331074,66466.5,37891.683320261625,120362.79729395715,12.351104443231867,4476.431925373915,200759.45776121746,200759.45776121746,8583.547146074387,25.903975436290573,0.5255822826808288
43.0,10,0.0693645392108011,-80562.05155233809,80562.05155233809,960.996438356864,939.210108348962,57454.947932834766,67780.5,37296.77397872483,114729.84622846494,12.48866765988645,4600.566649505761,205797.49948517286,205797.49948517286,8489.30809240333,25.903975436291272,0.5379077275459457
43.0,12,0.0680995032201075,-81735.93497306672,81735.93497306672,960.996438356864,931.7264022197439,59591.56367598208,69094.5,36709.31051639397,109517.88360225817,12.649674885415475,4710.91662163496,210421.9986490488,210421.9986490488,8409.559855750034,25.903975436294342,0.5500789086485993
43.0,14,0.06669985395716527,-82550.11789381425,82550.11789381425,960.996438356864,924.3023268982979,61699.07942592132,70408.5,36127.37248552255,104700.24690069999,12.831769030054751,4808.306577324519,214657.69731973557,214657.69731973557,8341.833327942028,25.903975436291265,0.5621356155968945
43.0,16,0.06518747299482586,-83025.36236270689,83025.36236270689,960.996438356864,916.9374072412693,63777.84536520546,71722.5,35549.7277584725,100254.59176547313,13.033334833543783,4893.440257597078,218525.70772791235,218525.70772791235,8283.72048745737,25.903975436290573,0.5741033748028798
43.0,18,0.06358286600400676,-83185.04909355729,83185.04909355729,960.996438356864,909.631171891286,65828.2079433883,73036.5,34976.20525173693,96157.01994970432,13.25282245063616,4967.108567898186,222049.7570369456,222049.7570369456,8232.276041643796,25.903975436287958,0.5859857315441493
43.0,20,0.06191917328098051,-83076.87321840515,83076.87321840515,960.996438356864,902.3831532467918,67850.50991428099,74350.5,34408.63098945957,92361.3195916864,13.486719607660124,5030.912771089537,225277.88313268614,225277.88313268614,8183.009441389569,25.903975436291272,0.5977448537139434
43.0,22,0.060196997535455266,-82701.01866770838,82701.01866770838,960.996438356864,895.1928874321197,69845.09037285179,75664.5,33854.24693160547,88874.20962595829,13.735864679632204,5084.870301352006,228210.60904056017,228210.60904056017,8126.349112769895,25.90397543628649,0.6092307004553299
43.0,24,0.05844065211668825,-82097.73763083262,82097.73763083262,960.996438356864,888.059914267803,71812.28479177243,76978.5,33320.40479854689,85662.45411085483,13.997584496724476,5130.334080753501,230888.52242260505,230888.52242260505,8055.789156082831,25.903975436294342,0.6202909546241212
43.0,26,0.05664532341465156,-81261.50973941531,81261.50973941531,960.996438356864,880.9837772411245,73752.42505761438,78292.5,32812.73511752959,82736.87205541284,14.273379710188658,5167.1311599009905,233306.4347970297,233306.4347970297,7968.631034267927,25.90397543628995,0.6308089612699983
43.0,28,0.054823004822950105,-80215.50704961387,80215.50704961387,960.996438356864,873.9640234768991,75665.83950669832,79606.5,32328.73759917928,80071.4627777801,14.562198976007185,5196.044885210405,235487.84655631217,235487.84655631217,7870.866834147026,25.903975436291265,0.6408365219666139
43.0,30,0.052988240642841467,-78989.02848692148,78989.02848692148,960.996438356864,867.0002037084901,77552.85296059985,80920.5,31867.525148146506,77635.71543553816,14.862384221426096,5218.062714917378,237462.38144752133,237462.38144752133,7765.424229839191,25.90397543628866,0.6503920160188869
43.0,32,0.0511479436949569,-77599.52369866811,77599.52369866811,960.996438356864,860.0918722490551,79413.78676131491,82234.5,31428.095751065284,75410.85702599525,15.173322540999719,5233.777015332767,239247.810459983,239247.810459983,7654.5969673538475,25.903975436290573,0.6594962048286571
43.0,34,0.04931454137602853,-76075.10015231161,76075.10015231161,960.996438356864,853.2385869630226,81248.95880608792,83548.5,31008.19618831842,73366.20896483188,15.493299501172713,5244.135298613317,240872.55895839952,240872.55895839952,7541.142566613557,25.90397543628933,0.6681957684832049
43.0,36,0.047489348240131735,-74424.70912773375,74424.70912773375,960.996438356864,846.4399092377952,83058.68358190577,84862.5,30607.10280905055,71491.78183432402,15.822369994602314,5249.446423654651,242345.89270963953,242345.89270963953,7426.047127853138,25.903975436287958,0.6765057004507627
43.0,38,0.045676926570041854,-72663.27123699887,72663.27123699887,960.996438356864,839.6954039556778,84843.2721996609,86176.5,30223.369745873515,69770.89804412676,16.159951900750094,5250.218114555325,243683.04343665976,243683.04343665976,7310.607545403159,25.90397543628462,0.6844559589511621
43.0,40,0.0438946489600478,-70829.81385773417,70829.81385773417,960.996438356864,833.0046394660302,86603.03242798636,87490.5,29852.827376716545,68160.05282590898,16.502852067632613,5247.761542857352,244923.34628572053,244923.34628572053,7197.718309149068,25.903975436291272,0.692132929825188
43.0,42,0.042145004521412455,-68936.43344679932,68936.43344679932,960.996438356864,826.3671875576413,88338.26872676608,88804.5,29494.6707343411,66646.0402956887,16.850440822188485,5242.490072452179,246079.2021735654,246079.2021735654,7087.537782066586,25.90397543629252,0.6995532903857766
43.0,44,0.040434062158530626,-67001.88780016833,67001.88780016833,960.996438356864,819.7826234313234,90049.28228032339,90118.5,29147.096625848404,65207.998280269676,17.201262919755024,5235.039002683056,247169.67008049172,247169.67008049172,6980.814311579376,25.90397543628649,0.7067544009285792
43.0,46,0.03875577695682897,-65021.76828779638,65021.76828779638,960.996438356864,813.2505256727247,91736.3710302905,91432.5,28812.320207289104,63852.25262411521,17.55628857857447,5225.271310602897,248190.63931808688,248190.63931808688,6875.783610034966,25.903975436289624,0.7136903659823034
43.0,48,0.037113761665687584,-63009.60496627347,63009.60496627347,960.996438356864,806.7704762253591,93399.82970816239,92746.5,28490.162986874813,62564.80004735192,17.914487684692336,5213.647822481195,249155.93467443588,249155.93467443588,6772.3354784836765,25.903975436294342,0.7203648829167424
43.0,50,0.03550754088459551,-60970.859264599625,60970.859264599625,960.996438356864,800.3420603638504,95039.94986753767,94060.5,28179.798335560954,61339.06093833664,18.27564712911165,5200.360304404576,250071.30913213728,250071.30913213728,6670.730909227116,25.90397543629022,0.7267950785522269
43.0,52,0.0339339522370099,-58905.369254497695,58905.369254497695,960.996438356864,793.9648666673887,96657.01991604936,95374.5,27882.60523881208,60176.287803177984,18.640177827961054,5185.412972351571,250936.88917054707,250936.88917054707,6570.033927811067,25.90397543628995,0.7329523821774783
43.0,54,0.03239448586117977,-56821.68775990684,56821.68775990684,960.996438356864,787.6384869934012,98251.32514698882,96688.5,27597.267044673168,59066.325872690504,19.00743204221704,5169.100430229854,251761.51290689566,251761.51290689566,6470.808704188665,25.903975436290054,0.7388640741308632
43.0,56,0.03088677368592707,-54720.48847303106,54720.48847303106,960.996438356864,781.3625164514291,99823.14777062519,98002.5,27324.339339495167,58008.77483075191,19.377662554783342,5151.4545414552085,252546.13624365625,252546.13624365625,6372.626920327408,25.903975436291265,0.7445186413911237
43.0,58,0.02941084165882235,-52606.84043893989,52606.84043893989,960.996438356864,775.1365533772156,101372.76694522366,99316.5,27064.06089751863,56998.52524826802,19.7505569732313,5132.653579472119,253296.10738416357,253296.10738416357,6275.268378480764,25.903975436285755,0.7499111378657815
43.0,60,0.027964081966677545,-50480.26416755788,50480.26416755788,960.996438356864,768.9601993069987,102900.45880776507,100630.5,26815.91477154868,56035.26353113871,20.126478115047185,5112.690765844098,254011.22297532295,254011.22297532295,6178.885748492786,25.90397543628866,0.7550522746514221
43.0,62,0.02654555088635835,-48343.286673234164,48343.286673234164,960.996438356864,762.8330589520095,104406.49650436974,101944.5,26579.505410826707,55115.79396813579,20.5053966688074,5091.659439253464,254694.2831776039,254694.2831776039,6083.55853300173,25.903975436288235,0.7599502445275764
43.0,64,0.025152014247479038,-46193.530649866996,46193.530649866996,960.996438356864,756.7547401731745,105891.15022042832,103258.5,26356.08482334236,54243.47568796006,20.887932225876927,5069.489362343177,255343.1808702953,255343.1808702953,5988.654287954266,25.903975436290573,0.764579109322235
43.0,66,0.023778379633740743,-44024.518752908916,44024.518752908916,960.996438356864,750.7248539560164,107354.68721044224,104572.5,26146.840668477853,53425.70644003968,21.275317146880678,5045.973532111706,255951.70596335115,255951.70596335115,5893.643793173605,25.903975436287592,0.7689142627372577
43.0,68,0.022425479676656535,-41841.52401056865,41841.52401056865,960.996438356864,744.7430143857598,108797.37182757682,105886.5,25950.310925647595,52655.4868224151,21.667187194031456,5021.296527938183,256525.3958381455,256525.3958381455,5799.122792677776,25.90397543628933,0.772985995225962
43.0,70,0.021092045957677996,-39645.37076510547,39645.37076510547,960.996438356864,738.8088386226299,110219.46555292924,107200.5,25766.1878127165,51931.42322959476,22.063774583991343,4995.49454393449,257065.3363180347,257065.3363180347,5705.169214405014,25.903975436288807,0.7768006818917839
43.0,72,0.019779052074498704,-37441.28949455792,37441.28949455792,960.996438356864,732.9219468773524,111621.22702451452,108514.5,25592.706256147783,51246.261471988335,22.464646974526154,4968.750550635748,257577.01651907244,257577.01651907244,5612.4044113564205,25.903975436287958,0.7803948948011183
43.0,74,0.018487790880449717,-35235.029165196174,35235.029165196174,960.996438356864,727.0819623868464,113002.91206597179,109828.5,25427.2925215188,50591.42302526382,22.869228578212105,4941.2647077056,258066.44123116796,258066.44123116796,5521.680493268245,25.903975436293532,0.7838219543627879
43.0,76,0.017216013635867222,-33024.903611255286,33024.903611255286,960.996438356864,721.2885113901108,114364.77371499357,111142.5,25269.326042502948,49967.7204511671,23.27804276181006,4912.989244208295,258532.17732624884,258532.17732624884,5433.059059783274,25.90397543628462,0.7870947194469401
43.0,78,0.015962877466621395,-30811.94209689033,30811.94209689033,960.996438356864,715.5412231043047,115707.06225148092,112456.5,25118.973060066015,49374.04044660773,23.691205676576214,4883.966811612375,258975.50434837127,258975.50434837127,5346.320274361543,25.903975436290157,0.7902097469621703
43.0,80,0.014727468043078895,-28596.8741435142,28596.8741435142,960.996438356864,709.8397297010158,117030.02522542642,113770.5,24976.186360178126,48809.358726150494,24.10887529691922,4854.229978964686,259397.39936894062,259397.39936894062,5261.339010265344,25.903975436291272,0.7931680136556332
43.0,82,0.013508971471352327,-26380.494358338212,26380.494358338212,960.996438356864,704.1836662827203,118333.90748452822,115084.5,24840.33762273789,48272.00751478445,24.53119509411732,4823.813394762214,259798.9018428664,259798.9018428664,5178.195637201109,25.903975436288956,0.795982536835487
43.0,84,0.012307244472210765,-24164.854329633963,24164.854329633963,960.996438356864,698.5726708594286,119618.95120153716,116398.5,24710.537363667197,47758.80356740905,24.958085667499894,4792.793517705705,260182.30553117112,260182.30553117112,5097.047681333668,25.90397543629252,0.7986717457856792
43.0,86,0.011122084651593367,-21951.76252231738,21951.76252231738,960.996438356864,693.0063843255186,120885.39590133975,117712.5,24587.295153276147,47268.20846453199,25.389484900586975,4761.238614121905,260549.65842365715,260549.65842365715,5017.594349642386,25.903975436286853,0.801225084341704
43.0,88,0.00995393509126452,-19744.249693538935,19744.249693538935,960.996438356864,687.4844504367522,122133.47848777934,119026.5,24469.18043391519,46795.523987509914,25.825084751503923,4729.257606043941,260904.22818131826,260904.22818131826,4940.163410641118,25.90397543628649,0.8036721883323473
43.0,90,0.008800128175496802,-17538.785989638098,17538.785989638098,960.996438356864,682.0065157874757,123363.43327021797,120340.5,24356.006653425553,46343.85912848248,26.26575377979834,4696.740641995202,261242.71925985607,261242.71925985607,4864.676584888513,25.903975436292164,0.8060169238826149
43.0,92,0.007660149465770649,-15336.201386762521,15336.201386762521,960.996438356864,676.5722297880014,124575.49198984128,121654.5,24247.87877180302,45912.25713011219,26.711596933042255,4663.72311255346,261566.1933766038,261566.1933766038,4790.9759832887175,25.903975436289624,0.8082571174832569
43.0,94,0.006535112804854304,-13140.604428939463,13140.604428939463,960.996438356864,671.1812446421709,125769.88384570922,122968.5,24143.95496769762,45495.53842796195,27.162070785549684,4630.349609154956,261878.98827464867,261878.98827464867,4719.1918394771465,25.903975436287745,0.8104102106649479
43.0,96,0.005424783999198324,-10953.213730985357,10953.213730985357,960.996438356864,665.8332153250944,126946.83552055422,124282.5,24043.761569748905,45091.784053122305,27.6171407210292,4596.668308384653,262182.5492515396,262182.5492515396,4649.3389267955545,25.903975436294342,0.8124860160948424
