pv_kw,battery_kwh,IRR,NPC
83.0,10,0.0058230146806099725,-9254.706618408018
83.0,12,0.002921474474458785,-4688.009111553765
83.0,14,-0.00014542241069248618,235.23821934341686
83.0,16,-0.0033745835592889906,5494.208930327528
83.0,18,-0.006752354276079453,11048.141172213669
83.0,20,-0.010272470110433196,16865.766397273357
83.0,22,-0.013938694642752103,22928.966991544352
83.0,24,-0.01774787220181162,29206.204928687235
83.0,26,-0.02171708938432826,35693.31756800527
83.0,28,-0.025863338886888965,42380.81267198725
83.0,30,-0.03018978264171579,49234.77348113242
83.0,32,-0.03470557134720731,56226.065876675435
83.0,34,-0.03945400287212952,63363.902274848486
83.0,36,-0.04446966739404501,70634.69162192674
83.0,38,-0.04979959444391924,78027.30593767331
83.0,40,-0.055494827169502936,85519.40308392629
83.0,42,-0.06163453157936605,93098.2105384772
83.0,44,-0.06832334416797325,100746.38271183005
83.0,46,-0.07571683420353081,108450.04627409538
83.0,48,-0.0840584772139723,116199.99552006212
83.0,50,-0.09376197053263324,123995.71914802879
83.0,52,-0.1055803719224152,131836.374560703
83.0,54,-0.12114901431996872,139724.44833745447
83.0,56,-0.14528541287212338,147652.7725037529
83.0,58,-0.2271317810279242,155624.12021311547
83.0,60,,163634.7321585614
83.0,62,,171680.25386571378
83.0,64,,179758.36893311172
83.0,66,,187866.70306161174
83.0,68,,196008.41164276504
83.0,70,,204180.43219690095
83.0,72,,212383.23915388016
83.0,74,,220617.28017784384
83.0,76,,228883.99809656094
83.0,78,,237181.88730559303
83.0,80,,245508.5101774996
83.0,82,,253860.5235690259
83.0,84,,262234.25818548806
83.0,86,,270625.3800145022
83.0,88,,279034.63247265946
83.0,90,,287464.37375041144
83.0,92,,295914.4366934571
83.0,94,,304381.5809411331
83.0,96,,312864.2859281968
83.0,98,,321365.3367343595
83.0,100,,329881.4661946893
83.0,102,,338411.03645673115
83.0,104,,346953.4248243382
83.0,106,,355507.7014221718
83.0,108,,364075.1833862846
83.0,110,,372654.39448495855
83.0,112,,381244.7919113729
83.0,114,,389845.4877674481
83.0,116,,398457.19815107255
83.0,118,,407079.60702329857
83.0,120,,415712.5551968461
83.0,122,,424354.0994740306
83.0,124,,433004.10164102283
83.0,126,,441663.5985140711
83.0,128,,450333.2754625709
83.0,130,,459012.0222541288
83.0,132,,467699.60318745906
83.0,134,,476395.5300089136
83.0,136,,485099.10052589397
83.0,138,,493809.83377205546
83.0,140,,502526.7709300224
83.0,142,,511249.2642793952
83.0,144,,519979.25937510934
83.0,146,,528716.6010299823
83.0,148,,537460.9095092138
83.0,150,,546212.1254386452
83.0,152,,554968.4147592713
83.0,154,,563729.7156078619
83.0,156,,572496.6791983112
83.0,158,,581268.3254400551
83.0,160,,590044.6109696261
83.0,162,,598825.4651155416
83.0,164,,607612.0421643695
83.0,166,,616404.3020459476
83.0,168,,625201.5304883061
83.0,170,,634003.618866313
83.0,172,,642809.8551781888
83.0,174,,651619.822110304
83.0,176,,660433.2492095248
83.0,178,,669250.3229736261
83.0,180,,678070.1871581632
83.0,182,,686892.61386508
83.0,184,,695716.5109087187
83.0,186,,704541.8336240029
83.0,188,,713369.1438459611
83.0,190,,722199.4438884235
83.0,192,,731033.1562700277
83.0,194,,739869.4352833371
83.0,196,,748707.4484882688
83.0,198,,757547.4324057822
83.0,200,,766389.4933881371
84.0,0,0.01839194043869452,-27595.523643863606
84.0,2,0.015731119584033726,-23947.84455738438
84.0,4,0.013098867948317494,-20216.86642191345
84.0,6,0.01051659418530182,-16446.20184381155
84.0,8,0.007907835393002882,-12518.759400105177
84.0,10,0.005174092460385138,-8280.634001849845
84.0,12,0.0022992854999386303,-3714.7247689663345
84.0,14,-0.0007420482228300829,1208.3472432206618
84.0,16,-0.003946729628748202,6467.613657433685
84.0,18,-0.007301832356820914,12023.403748604847
84.0,20,-0.010800962769428435,17844.17204863469
84.0,22,-0.014446173988558408,23909.143197219368
84.0,24,-0.018237596181923665,30191.76806294924
84.0,26,-0.022189221741401144,36683.16915389271
84.0,28,-0.02631688234158358,43372.32373281034
84.0,30,-0.030625587583699376,50228.05727169529
84.0,32,-0.0351263145896451,57223.606576937585
84.0,34,-0.03985966716625111,64364.569646541946
84.0,36,-0.04486088366600749,71638.25195550457
84.0,38,-0.05017668173022749,79033.18964081367
84.0,40,-0.05585658507194624,86525.52909314384
84.0,42,-0.06198286387932006,94105.86608185296
84.0,44,-0.0686584528472477,101755.05033860747
84.0,46,-0.0760386931137802,109459.10605259489
84.0,48,-0.08436849300647442,117209.90079170297
84.0,50,-0.09406201203317954,125006.82997500323
84.0,52,-0.1058738383533363,132849.0964680017
84.0,54,-0.12144155099105547,140738.4815554449
84.0,56,-0.14559641146407332,148667.34345623103
84.0,58,-0.22823858232663652,156638.7485019371
84.0,60,,164649.14843797684
84.0,62,,172696.32620787842
84.0,64,,180775.22503293765
84.0,66,,188883.99493061632
84.0,68,,197027.85741908354
84.0,70,,205201.4388224047
84.0,72,,213405.50947776996
84.0,74,,221642.24082299904
84.0,76,,229910.53701838595
84.0,78,,238208.12704766257
84.0,80,,246533.66032690098
84.0,82,,254885.51752871968
84.0,84,,263259.45579922054
84.0,86,,271650.4000704072
84.0,88,,280059.875773887
84.0,90,,288490.9559361166
84.0,92,,296941.50788062194
84.0,94,,305408.4544430121
84.0,96,,313890.9440721489
84.0,98,,322391.12186743616
84.0,100,,330905.891700274
84.0,102,,339434.23046393413
84.0,104,,347976.71136536764
84.0,106,,356533.0435017118
84.0,108,,365103.01922698703
84.0,110,,373683.50965390063
84.0,112,,382274.46635513473
84.0,114,,390876.2278172705
84.0,116,,399489.18346478266
84.0,118,,408112.3297388267
84.0,120,,416745.8067557346
84.0,122,,425387.90543030074
84.0,124,,434037.7779475382
84.0,126,,442698.26964605664
84.0,128,,451369.69861093035
84.0,130,,460050.33600875066
84.0,132,,468739.3988739238
84.0,134,,477435.8909374209
84.0,136,,486138.9527162963
84.0,138,,494848.0717580352
84.0,140,,503563.65790695697
84.0,142,,512286.3869926905
84.0,144,,521017.1450576588
84.0,146,,529755.4113450302
84.0,148,,538501.1449275112
84.0,150,,547252.7685985034
84.0,152,,556009.1638456054
84.0,154,,564770.791633861
84.0,156,,573537.494719583
84.0,158,,582308.4709103658
84.0,160,,591084.5687115098
84.0,162,,599865.8226662823
84.0,164,,608653.1705606919
84.0,166,,617445.6316298302
84.0,168,,626243.2852335841
84.0,170,,635045.8630635659
84.0,172,,643853.2273956025
84.0,174,,652664.4927224858
84.0,176,,661479.5188372924
84.0,178,,670298.1861174039
84.0,180,,679119.3771715171
84.0,182,,687942.4070701571
84.0,184,,696766.8101059826
84.0,186,,705592.9401610378
84.0,188,,714421.6168648188
84.0,190,,723253.7472115546
84.0,192,,732088.5083591783
84.0,194,,740924.8381626424
84.0,196,,749762.6691759138
84.0,198,,758602.8689239314
84.0,200,,767445.081866774
85.0,0,0.01759964289980198,-26612.4068595867
85.0,2,0.014972162702281633,-22965.355878652495
85.0,4,0.012370542078874891,-19233.87607092237
85.0,6,0.0098175857826035,-15463.76036324582
85.0,8,0.007236118700658878,-11535.973230180767
85.0,10,0.004530293153212295,-7300.166245710803
85.0,12,0.001680931318740475,-2733.9679207972804
85.0,14,-0.0013358343448057752,2189.5653382139135
85.0,16,-0.004515841532971354,7447.873949151646
85.0,18,-0.007848431667741407,13004.899146993877
85.0,20,-0.011327261949745093,18829.07475977458
85.0,22,-0.014953383556461475,24897.98694056613
85.0,24,-0.018724610048628465,31181.564998466405
85.0,26,-0.02265950291026586,37677.865711282066
85.0,28,-0.026770111089683857,44370.20896952186
85.0,30,-0.03106086202293712,51226.75309071502
85.0,32,-0.03554600978594169,58225.28016370769
85.0,34,-0.04026738365333571,65372.69021702993
85.0,36,-0.04525312430680062,72647.3505161381
85.0,38,-0.050555601254641314,80044.89488927291
85.0,40,-0.05622011897229029,87536.767746268
85.0,42,-0.06233107577696162,95116.22212990171
85.0,44,-0.06899616337094194,102768.3158539756
85.0,46,-0.07636569708696184,110474.03734181952
85.0,48,-0.08468446596458268,118225.3079216963
85.0,50,-0.09436803923225234,126022.45659305227
85.0,52,-0.10617685499555884,133866.8585635494
85.0,54,-0.12174590050444678,141756.74674581754
85.0,56,-0.14593034623985912,149686.15107854936
85.0,58,-0.22970206303044793,157658.35841679713
85.0,60,,165671.43808164116
85.0,62,,173719.0642170119
85.0,64,,181797.85185496247
85.0,66,,189908.39435279538
85.0,68,,198053.77509004727
85.0,70,,206227.96049240595
85.0,72,,214433.54441152047
85.0,74,,222671.8229006147
85.0,76,,230941.14854062497
85.0,78,,239240.14942049107
85.0,80,,247566.14384987397
85.0,82,,255916.78901051506
85.0,84,,264289.29891114455
85.0,86,,272680.2770655252
85.0,88,,281090.69475785363
85.0,90,,289522.63846408954
85.0,92,,297973.0459431292
85.0,94,,306439.77462257445
85.0,96,,314922.14532446925
85.0,98,,323422.127331122
85.0,100,,331935.9856200104
85.0,102,,340463.5779641208
85.0,104,,349006.11070359114
85.0,106,,357563.61525702546
85.0,108,,366134.68989934033
85.0,110,,374716.13875720336
85.0,112,,383308.28625565825
85.0,114,,391911.0104548771
85.0,116,,400524.46789700614
85.0,118,,409148.63896634645
85.0,120,,417782.6250308402
85.0,122,,426424.5503106993
85.0,124,,435075.92871846934
85.0,126,,443738.7531350495
85.0,128,,452411.78839723417
85.0,130,,461093.05125685205
85.0,132,,469782.72111638903
85.0,134,,478479.7443328701
85.0,136,,487183.37186138175
85.0,138,,495893.13880752877
85.0,140,,504608.97364707873
85.0,142,,513331.7994919858
85.0,144,,522062.28406237694
85.0,146,,530800.6970759146
85.0,148,,539546.5363338272
85.0,150,,548298.6188738605
85.0,152,,557055.1794885325
85.0,154,,565817.477725758
85.0,156,,574585.0879455643
85.0,158,,583357.778359955
85.0,160,,592135.1934604319
85.0,162,,600917.7307512822
85.0,164,,609704.8396937936
85.0,166,,618496.5042832886
85.0,168,,627293.4538795968
85.0,170,,636097.0811787136
85.0,172,,644906.1040050713
85.0,174,,653719.1962705485
85.0,176,,662535.5981420233
85.0,178,,671355.0082733738
85.0,180,,680176.4515688075
85.0,182,,688999.7188936945
85.0,184,,697824.4715538064
85.0,186,,706651.583912346
85.0,188,,715481.452845207
85.0,190,,724313.8840767196
85.0,192,,733148.7514551017
85.0,194,,741985.250178772
85.0,196,,750823.9442427079
85.0,198,,759664.5420464
85.0,200,,768507.1602952002
86.0,0,0.01681632189054838,-25623.342726213785
86.0,2,0.014221614291600515,-21977.44649309512
86.0,4,0.011650020272707007,-18245.796220566117
86.0,6,0.009125541477224663,-14476.063264981596
86.0,8,0.006571414672636333,-10549.13430414391
86.0,10,0.0038913153402813094,-6313.100040747377
86.0,12,0.0010677783623236348,-1748.2370185671025
86.0,14,-0.0019259902384153316,3177.387200571291
86.0,16,-0.005082363398697054,8435.508952929405
86.0,18,-0.008391894803228439,13992.035645382566
86.0,20,-0.011850978553216818,19819.707530041982
86.0,22,-0.015458324871076456,25892.305593592784
86.0,24,-0.019211439462568314,32179.255665950084
86.0,26,-0.023127593058287377,38676.796012848296
86.0,28,-0.02722218194023629,45373.18691506208
86.0,30,-0.03149634839183546,52231.793479292304
86.0,32,-0.03596641116252086,59233.30520020079
86.0,34,-0.04067390884580202,66384.17359180296
86.0,36,-0.045647644647647034,73663.42039840385
86.0,38,-0.05093675250193341,81062.8256930392
86.0,40,-0.05658640029693407,88554.08552568093
86.0,42,-0.06268444886231972,96134.23875833217
86.0,44,-0.06933742664583942,103786.9706969447
86.0,46,-0.07669552535523472,111493.05831050932
86.0,48,-0.08500613277402025,119246.03021706853
86.0,50,-0.09468437307611088,127044.96957506177
86.0,52,-0.10648913342934807,134889.52229397566
86.0,54,-0.12206053020301721,142778.75267309835
86.0,56,-0.14629182996506673,150709.95972308613
86.0,58,-0.23168455417686962,158684.60698760772
86.0,60,,166698.99889657064
86.0,62,,174747.33304053955
86.0,64,,182827.12892406038
86.0,66,,190939.4374572675
86.0,68,,199084.9945496174
86.0,70,,207260.30934251737
86.0,72,,215466.7197983623
86.0,74,,223705.16324536968
86.0,76,,231975.17049624858
86.0,78,,240275.60765639564
86.0,80,,248602.78149397176
86.0,82,,256954.28842422809
86.0,84,,265325.9004136112
86.0,86,,273715.7631188083
86.0,88,,282126.6620367997
86.0,90,,290558.6396112396
86.0,92,,299008.30798129365
86.0,94,,307474.66042171506
86.0,96,,315957.0189001005
86.0,98,,324456.157874798
86.0,100,,332970.4702969478
86.0,102,,341499.30018743285
86.0,104,,350042.10726288107
86.0,106,,358598.92260535114
86.0,108,,367169.53175732924
86.0,110,,375751.81528043747
86.0,112,,384345.11245445994
86.0,114,,392948.4774766926
86.0,116,,401562.7163614281
86.0,118,,410187.0902881399
86.0,120,,418821.1328753728
86.0,122,,427465.0756520585
86.0,124,,436118.8977033739
86.0,126,,444783.0612235335
86.0,128,,453456.90116515744
86.0,130,,462139.16199094406
86.0,132,,470829.22641378397
86.0,134,,479526.3574207442
86.0,136,,488230.48824131244
86.0,138,,496941.5846327179
86.0,140,,505659.1167610353
86.0,142,,514383.0171438722
86.0,144,,523114.160215092
86.0,146,,531852.7149842838
86.0,148,,540598.0094886473
86.0,150,,549349.3592043207
86.0,152,,558106.2002135209
86.0,154,,566869.9052748688
86.0,156,,575639.3161138208
86.0,158,,584413.321905477
86.0,160,,593191.5916588376
86.0,162,,601974.4001126082
86.0,164,,610761.8154052914
86.0,166,,619553.903078126
86.0,168,,628352.7719141638
86.0,170,,637158.0861358065
86.0,172,,645967.8224570717
86.0,174,,654780.9016956382
86.0,176,,663597.7492258027
86.0,178,,672418.1381931667
86.0,180,,681240.5716263474
86.0,182,,690064.4814419029
86.0,184,,698890.2032781879
86.0,186,,707717.8014136355
86.0,188,,716547.5609058777
86.0,190,,725380.442425159
86.0,192,,734215.6161842518
86.0,194,,743052.8051661972
86.0,196,,751891.391836942
86.0,198,,760731.9576122047
86.0,200,,769574.4912624009
87.0,0,0.016042145463316615,-24629.110710824243
87.0,2,0.013478785451418451,-20983.437977557012
87.0,4,0.010936769735044205,-17252.16095171169
87.0,6,0.008439810387916635,-13482.40255572059
87.0,8,0.005912256895205248,-9556.15598351098
87.0,10,0.0032574594829668513,-5320.217506940899
87.0,12,0.0004584177744535456,-755.475493933438
87.0,14,-0.0025124217277979755,4171.434570698781
87.0,16,-0.00564631478566191,9430.361115630134
87.0,18,-0.008933734621319522,14987.05407207433
87.0,20,-0.012372215180201374,20816.072566658695
87.0,22,-0.015961644424581034,26892.95502477081
87.0,24,-0.019696920497547454,33182.98177707101
87.0,26,-0.0235976845408562,39685.98769778387
87.0,28,-0.027673446379180122,46381.6610248559
87.0,30,-0.031932828577054484,53244.17410162027
87.0,32,-0.036387904968135154,60248.125802310315
87.0,34,-0.041082161165683306,67402.5955739592
87.0,36,-0.04604261298586765,74684.25600075342
87.0,38,-0.051319918436422696,82086.70411836356
87.0,40,-0.05695673445879057,89578.79732338837
87.0,42,-0.0630415727696243,97158.56147063602
87.0,44,-0.06968413168798071,104812.612257935
87.0,46,-0.07702937694510592,112517.06156836293
87.0,48,-0.08533199478647757,120271.06280450175
87.0,50,-0.09500670645446418,128071.97914758792
87.0,52,-0.10681370366111076,135918.3893208076
87.0,54,-0.12239558422381047,143807.62083887844
87.0,56,-0.14668333615855067,151739.14605873066
87.0,58,-0.23411486879973586,159715.31832112203
87.0,60,,167731.26433335018
87.0,62,,175781.0260776566
87.0,64,,183862.4206273901
87.0,66,,191975.55498154036
87.0,68,,200121.56740445975
87.0,70,,208297.1910944864
87.0,72,,216503.97284800757
87.0,74,,224742.43940785376
87.0,76,,233012.61806603058
87.0,78,,241314.07137824496
87.0,80,,249642.28925716708
87.0,82,,257994.46117294126
87.0,84,,266366.53690700606
87.0,86,,274756.6224837448
87.0,88,,283167.63289915246
87.0,90,,291598.45992576674
87.0,92,,300047.3851919493
87.0,94,,308512.4813568996
87.0,96,,316993.5820215861
87.0,98,,325493.5471713227
87.0,100,,334009.54252503463
87.0,102,,342539.2726063082
87.0,104,,351082.05311348476
87.0,106,,359639.24539512355
87.0,108,,368210.2835840939
87.0,110,,376791.8633798373
87.0,112,,385384.6486679379
87.0,114,,393988.82310421957
87.0,116,,402603.37944149517
87.0,118,,411227.70488390815
87.0,120,,419863.48542468867
87.0,122,,428509.46159696655
87.0,124,,437164.90115065174
87.0,126,,445830.6562851567
87.0,128,,454505.8284322617
87.0,130,,463188.53909444844
87.0,132,,471878.57845647377
87.0,134,,480576.3229473036
87.0,136,,489281.984320747
87.0,138,,497994.4631362925
87.0,140,,506712.72542996076
87.0,142,,515437.9234166116
87.0,144,,524170.79580775613
87.0,146,,532910.7394950405
87.0,148,,541657.1698745985
87.0,150,,550408.2590322391
87.0,152,,559164.6276545116
87.0,154,,567928.2036230114
87.0,156,,576697.4328309066
87.0,158,,585471.6709438756
87.0,160,,594250.9149900359
87.0,162,,603035.3870038516
87.0,164,,611824.572658184
87.0,166,,620619.2721359654
87.0,168,,629420.2646551598
87.0,170,,638226.1412055712
87.0,172,,647035.9042814277
87.0,174,,655849.5988908722
87.0,176,,664667.4951402454
87.0,178,,673487.9677810678
87.0,180,,682310.5264811459
87.0,182,,691134.7489504477
87.0,184,,699960.9545062035
87.0,186,,708789.3026613038
87.0,188,,717620.4289422284
87.0,190,,726454.4098099361
87.0,192,,735289.8405996945
87.0,194,,744126.3674006294
87.0,196,,752964.3530757623
87.0,198,,761804.5984318545
87.0,200,,770646.8635044757
88.0,0,0.015276557349609865,-23629.289711676058
88.0,2,0.01274331046298749,-19983.15809551686
88.0,4,0.010230596199398034,-16253.043871454924
88.0,6,0.007760967390790352,-12484.087757799527
88.0,8,0.005259094401756537,-8558.100607357235
88.0,10,0.0026289595267530164,-4322.192553484638
88.0,12,-0.00014639921920100996,242.83083318875288
88.0,14,-0.003095022171757722,5171.310149291516
88.0,16,-0.006206986877625886,10431.089863792353
88.0,18,-0.009473923483153568,15989.753082285286
88.0,20,-0.01289163682779959,21819.064525812006
88.0,22,-0.016462095717291625,27897.874513875227
88.0,24,-0.020181374532789342,34193.11181050587
88.0,26,-0.024066121461448597,40699.99904026394
88.0,28,-0.02812677708818101,47399.62547454603
88.0,30,-0.03236900662963493,54262.05250005408
88.0,32,-0.03681040541202929,61269.56975928914
88.0,34,-0.041492633326803086,68428.52273200043
88.0,36,-0.04644027225534719,75712.45951554744
88.0,38,-0.05170409535277831,83115.37664834571
88.0,40,-0.05733029408982482,90610.02207559763
88.0,42,-0.06340523817566812,98191.80917855019
88.0,44,-0.07003492907949427,105844.0630175521
88.0,46,-0.07737159783249559,113549.33892402252
88.0,48,-0.08566639561725653,121303.25448359126
88.0,50,-0.09533636938886425,129104.20054413646
88.0,52,-0.10715034519324684,136953.34017577814
88.0,54,-0.12275167119976205,144843.50106391043
88.0,56,-0.14712066530355994,152776.34879664422
